Geo,Year,PkgSpacesPerSFDU,PkgSpacesPerMFDU,PkgSpacesPerGQ,PropNonWrkTripPay,PropWkrPay,PropCashOut,PkgCost.2010
530330301012,2018,2,0.5,0.5,0,0,0,0.0
530330301013,2018,2,0.5,0.5,0,0,0,0.0
530330301021,2018,2,0.5,0.5,0,0,0,0.0
530330301022,2018,2,0.5,0.5,0,0,0,0.0
530330301023,2018,2,0.5,0.5,0,0,0,0.0
530330302011,2018,2,0.5,0.5,0,0,0,0.0
530330302012,2018,2,0.5,0.5,0,0,0,0.0
530330302013,2018,2,0.5,0.5,0,0,0,0.0
530330302014,2018,2,0.5,0.5,0,0,0,0.0
530330302031,2018,2,0.5,0.5,0,0,0,0.0
530330302032,2018,2,0.5,0.5,0,0,0,0.0
530330302033,2018,2,0.5,0.5,0,0,0,0.0
530330302041,2018,2,0.5,0.5,0,0,0,0.0
530330302042,2018,2,0.5,0.5,0,0,0,0.0
530330302043,2018,2,0.5,0.5,0,0,0,0.0
530330303041,2018,2,0.5,0.5,0,0,0,0.0
530330303042,2018,2,0.5,0.5,0,0,0,0.0
530330303043,2018,2,0.5,0.5,0,0,0,0.0
530330303051,2018,2,0.5,0.5,0,0,0,0.0
530330303052,2018,2,0.5,0.5,0,0,0,0.0
530330303053,2018,2,0.5,0.5,0,0,0,0.0
530330303061,2018,2,0.5,0.5,0,0,0,0.0
530330303062,2018,2,0.5,0.5,0,0,0,0.0
530330303063,2018,2,0.5,0.5,0,0,0,0.0
530330303064,2018,2,0.5,0.5,0,0,0,0.0
530330303081,2018,2,0.5,0.5,0,0,0,0.0
530330303082,2018,2,0.5,0.5,0,0,0,0.0
530330303083,2018,2,0.5,0.5,0,0,0,0.0
530330303084,2018,2,0.5,0.5,0,0,0,0.0
530330303091,2018,2,0.5,0.5,0,0,0,0.0
530330303092,2018,2,0.5,0.5,0,0,0,0.0
530330303093,2018,2,0.5,0.5,0,0,0,0.0
530330303094,2018,2,0.5,0.5,0,0,0,0.0
530330303101,2018,2,0.5,0.5,0,0,0,0.0
530330303102,2018,2,0.5,0.5,0,0,0,0.0
530330303103,2018,2,0.5,0.5,0,0,0,0.0
530330303104,2018,2,0.5,0.5,0,0,0,0.0
530330303111,2018,2,0.5,0.5,0,0,0,0.0
530330303112,2018,2,0.5,0.5,0,0,0,0.0
530330303113,2018,2,0.5,0.5,0,0,0,0.0
530330303114,2018,2,0.5,0.5,0,0,0,0.0
530330303121,2018,2,0.5,0.5,0,0,0,0.0
530330303122,2018,2,0.5,0.5,0,0,0,0.0
530330303123,2018,2,0.5,0.5,0,0,0,0.0
530330303124,2018,2,0.5,0.5,0,0,0,0.0
530330303131,2018,2,0.5,0.5,0,0,0,0.0
530330303132,2018,2,0.5,0.5,0,0,0,0.0
530330303133,2018,2,0.5,0.5,0,0,0,0.0
530330303141,2018,2,0.5,0.5,0,0,0,0.0
530330303142,2018,2,0.5,0.5,0,0,0,0.0
530330303143,2018,2,0.5,0.5,0,0,0,0.0
530330304031,2018,2,0.5,0.5,0,0,0,0.0
530330304032,2018,2,0.5,0.5,0,0,0,0.0
530330304033,2018,2,0.5,0.5,0,0,0,0.0
530330304041,2018,2,0.5,0.5,0,0,0,0.0
530330304042,2018,2,0.5,0.5,0,0,0,0.0
530330304043,2018,2,0.5,0.5,0,0,0,0.0
530330304051,2018,2,0.5,0.5,0,0,0,0.0
530330304052,2018,2,0.5,0.5,0,0,0,0.0
530330304053,2018,2,0.5,0.5,0,0,0,0.0
530330304061,2018,2,0.5,0.5,0,0,0,0.0
530330304062,2018,2,0.5,0.5,0,0,0,0.0
530330304071,2018,2,0.5,0.5,0,0,0,0.0
530330304072,2018,2,0.5,0.5,0,0,0,0.0
530330305011,2018,2,0.5,0.5,0,0,0,0.0
530330305012,2018,2,0.5,0.5,0,0,0,0.0
530330305031,2018,2,0.5,0.5,0,0,0,0.0
530330305032,2018,2,0.5,0.5,0,0,0,0.0
530330305033,2018,2,0.5,0.5,0,0,0,0.0
530330305041,2018,2,0.5,0.5,0,0,0,0.0
530330305042,2018,2,0.5,0.5,0,0,0,0.0
530330305043,2018,2,0.5,0.5,0,0,0,0.0
530330305044,2018,2,0.5,0.5,0,0,0,0.0
530330306001,2018,2,0.5,0.5,0,0,0,0.0
530330306002,2018,2,0.5,0.5,0,0,0,0.0
530330306003,2018,2,0.5,0.5,0,0,0,0.0
530330306004,2018,2,0.5,0.5,0,0,0,0.0
530330307001,2018,2,0.5,0.5,0,0,0,0.0
530330307002,2018,2,0.5,0.5,0,0,0,0.0
530330307003,2018,2,0.5,0.5,0,0,0,0.0
530330308011,2018,2,0.5,0.5,0,0,0,0.0
530330308012,2018,2,0.5,0.5,0,0,0,0.0
530330308013,2018,2,0.5,0.5,0,0,0,0.0
530330308014,2018,2,0.5,0.5,0,0,0,0.0
530330308021,2018,2,0.5,0.5,0,0,0,0.0
530330308022,2018,2,0.5,0.5,0,0,0,0.0
530330309011,2018,2,0.5,0.5,0,0,0,0.0
530330309012,2018,2,0.5,0.5,0,0,0,0.0
530330309013,2018,2,0.5,0.5,0,0,0,0.0
530330309021,2018,2,0.5,0.5,0,0,0,0.0
530330309022,2018,2,0.5,0.5,0,0,0,0.0
530330309023,2018,2,0.5,0.5,0,0,0,0.0
530330309024,2018,2,0.5,0.5,0,0,0,0.0
530330310001,2018,2,0.5,0.5,0,0,0,0.0
530330310002,2018,2,0.5,0.5,0,0,0,0.0
530330310003,2018,2,0.5,0.5,0,0,0,0.0
530330311011,2018,2,0.5,0.5,0,0,0,0.0
530330311012,2018,2,0.5,0.5,0,0,0,0.0
530330311013,2018,2,0.5,0.5,0,0,0,0.0
530330311021,2018,2,0.5,0.5,0,0,0,0.0
530330311022,2018,2,0.5,0.5,0,0,0,0.0
530330311023,2018,2,0.5,0.5,0,0,0,0.0
530330312021,2018,2,0.5,0.5,0,0,0,0.0
530330312022,2018,2,0.5,0.5,0,0,0,0.0
530330312023,2018,2,0.5,0.5,0,0,0,0.0
530330312024,2018,2,0.5,0.5,0,0,0,0.0
530330312025,2018,2,0.5,0.5,0,0,0,0.0
530330312041,2018,2,0.5,0.5,0,0,0,0.0
530330312042,2018,2,0.5,0.5,0,0,0,0.0
530330312043,2018,2,0.5,0.5,0,0,0,0.0
530330312044,2018,2,0.5,0.5,0,0,0,0.0
530330312045,2018,2,0.5,0.5,0,0,0,0.0
530330312061,2018,2,0.5,0.5,0,0,0,0.0
530330312062,2018,2,0.5,0.5,0,0,0,0.0
530330312063,2018,2,0.5,0.5,0,0,0,0.0
530330312071,2018,2,0.5,0.5,0,0,0,0.0
530330312072,2018,2,0.5,0.5,0,0,0,0.0
530330312073,2018,2,0.5,0.5,0,0,0,0.0
530330312081,2018,2,0.5,0.5,0,0,0,0.0
530330312082,2018,2,0.5,0.5,0,0,0,0.0
530330312083,2018,2,0.5,0.5,0,0,0,0.0
530330313011,2018,2,0.5,0.5,0,0,0,0.0
530330313012,2018,2,0.5,0.5,0,0,0,0.0
530330313021,2018,2,0.5,0.5,0,0,0,0.0
530330313022,2018,2,0.5,0.5,0,0,0,0.0
530330313023,2018,2,0.5,0.5,0,0,0,0.0
530330313024,2018,2,0.5,0.5,0,0,0,0.0
530330314001,2018,2,0.5,0.5,0,0,0,0.0
530330314002,2018,2,0.5,0.5,0,0,0,0.0
530330314003,2018,2,0.5,0.5,0,0,0,0.0
530330314004,2018,2,0.5,0.5,0,0,0,0.0
530330315011,2018,2,0.5,0.5,0,0,0,0.0
530330315012,2018,2,0.5,0.5,0,0,0,0.0
530330315013,2018,2,0.5,0.5,0,0,0,0.0
530330315021,2018,2,0.5,0.5,0,0,0,0.0
530330315022,2018,2,0.5,0.5,0,0,0,0.0
530330315023,2018,2,0.5,0.5,0,0,0,0.0
530330316011,2018,2,0.5,0.5,0,0,0,0.0
530330316012,2018,2,0.5,0.5,0,0,0,0.0
530330316013,2018,2,0.5,0.5,0,0,0,0.0
530330316014,2018,2,0.5,0.5,0,0,0,0.0
530330316031,2018,2,0.5,0.5,0,0,0,0.0
530330316032,2018,2,0.5,0.5,0,0,0,0.0
530330316033,2018,2,0.5,0.5,0,0,0,0.0
530330316034,2018,2,0.5,0.5,0,0,0,0.0
530330316041,2018,2,0.5,0.5,0,0,0,0.0
530330316042,2018,2,0.5,0.5,0,0,0,0.0
530330316043,2018,2,0.5,0.5,0,0,0,0.0
530330316044,2018,2,0.5,0.5,0,0,0,0.0
530330316051,2018,2,0.5,0.5,0,0,0,0.0
530330316052,2018,2,0.5,0.5,0,0,0,0.0
530330316053,2018,2,0.5,0.5,0,0,0,0.0
530330317041,2018,2,0.5,0.5,0,0,0,0.0
530330317042,2018,2,0.5,0.5,0,0,0,0.0
530330317043,2018,2,0.5,0.5,0,0,0,0.0
530330317044,2018,2,0.5,0.5,0,0,0,0.0
530330317051,2018,2,0.5,0.5,0,0,0,0.0
530330317052,2018,2,0.5,0.5,0,0,0,0.0
530330317053,2018,2,0.5,0.5,0,0,0,0.0
530330317071,2018,2,0.5,0.5,0,0,0,0.0
530330317072,2018,2,0.5,0.5,0,0,0,0.0
530330317073,2018,2,0.5,0.5,0,0,0,0.0
530330317081,2018,2,0.5,0.5,0,0,0,0.0
530330317082,2018,2,0.5,0.5,0,0,0,0.0
530330317083,2018,2,0.5,0.5,0,0,0,0.0
530330317091,2018,2,0.5,0.5,0,0,0,0.0
530330317092,2018,2,0.5,0.5,0,0,0,0.0
530330317093,2018,2,0.5,0.5,0,0,0,0.0
530330317101,2018,2,0.5,0.5,0,0,0,0.0
530330317102,2018,2,0.5,0.5,0,0,0,0.0
530330318001,2018,2,0.5,0.5,0,0,0,0.0
530330318002,2018,2,0.5,0.5,0,0,0,0.0
530330318003,2018,2,0.5,0.5,0,0,0,0.0
530330319041,2018,2,0.5,0.5,0,0,0,0.0
530330319042,2018,2,0.5,0.5,0,0,0,0.0
530330319061,2018,2,0.5,0.5,0,0,0,0.0
530330319062,2018,2,0.5,0.5,0,0,0,0.0
530330319081,2018,2,0.5,0.5,0,0,0,0.0
530330319082,2018,2,0.5,0.5,0,0,0,0.0
530330319083,2018,2,0.5,0.5,0,0,0,0.0
530330319091,2018,2,0.5,0.5,0,0,0,0.0
530330319092,2018,2,0.5,0.5,0,0,0,0.0
530330319101,2018,2,0.5,0.5,0,0,0,0.0
530330319102,2018,2,0.5,0.5,0,0,0,0.0
530330319103,2018,2,0.5,0.5,0,0,0,0.0
530330319111,2018,2,0.5,0.5,0,0,0,0.0
530330319112,2018,2,0.5,0.5,0,0,0,0.0
530330319113,2018,2,0.5,0.5,0,0,0,0.0
530330319121,2018,2,0.5,0.5,0,0,0,0.0
530330319122,2018,2,0.5,0.5,0,0,0,0.0
530330319123,2018,2,0.5,0.5,0,0,0,0.0
530330319131,2018,2,0.5,0.5,0,0,0,0.0
530330319132,2018,2,0.5,0.5,0,0,0,0.0
530330319133,2018,2,0.5,0.5,0,0,0,0.0
530330320021,2018,2,0.5,0.5,0,0,0,0.0
530330320022,2018,2,0.5,0.5,0,0,0,0.0
530330320031,2018,2,0.5,0.5,0,0,0,0.0
530330320032,2018,2,0.5,0.5,0,0,0,0.0
530330320033,2018,2,0.5,0.5,0,0,0,0.0
530330320034,2018,2,0.5,0.5,0,0,0,0.0
530330320051,2018,2,0.5,0.5,0,0,0,0.0
530330320052,2018,2,0.5,0.5,0,0,0,0.0
530330320053,2018,2,0.5,0.5,0,0,0,0.0
530330320054,2018,2,0.5,0.5,0,0,0,0.0
530330320055,2018,2,0.5,0.5,0,0,0,0.0
530330320061,2018,2,0.5,0.5,0,0,0,0.0
530330320062,2018,2,0.5,0.5,0,0,0,0.0
530330320063,2018,2,0.5,0.5,0,0,0,0.0
530330320071,2018,2,0.5,0.5,0,0,0,0.0
530330320072,2018,2,0.5,0.5,0,0,0,0.0
530330320073,2018,2,0.5,0.5,0,0,0,0.0
530330320081,2018,2,0.5,0.5,0,0,0,0.0
530330320082,2018,2,0.5,0.5,0,0,0,0.0
530330320083,2018,2,0.5,0.5,0,0,0,0.0
530330320101,2018,2,0.5,0.5,0,0,0,0.0
530330320102,2018,2,0.5,0.5,0,0,0,0.0
530330320103,2018,2,0.5,0.5,0,0,0,0.0
530330320104,2018,2,0.5,0.5,0,0,0,0.0
530330320111,2018,2,0.5,0.5,0,0,0,0.0
530330320112,2018,2,0.5,0.5,0,0,0,0.0
530330320113,2018,2,0.5,0.5,0,0,0,0.0
530330321021,2018,2,0.5,0.5,0,0,0,0.0
530330321022,2018,2,0.5,0.5,0,0,0,0.0
530330321023,2018,2,0.5,0.5,0,0,0,0.0
530330321024,2018,2,0.5,0.5,0,0,0,0.0
530330321031,2018,2,0.5,0.5,0,0,0,0.0
530330321032,2018,2,0.5,0.5,0,0,0,0.0
530330321033,2018,2,0.5,0.5,0,0,0,0.0
530330321034,2018,2,0.5,0.5,0,0,0,0.0
530330321041,2018,2,0.5,0.5,0,0,0,0.0
530330321042,2018,2,0.5,0.5,0,0,0,0.0
530330321043,2018,2,0.5,0.5,0,0,0,0.0
530330322071,2018,2,0.5,0.5,0,0,0,0.0
530330322072,2018,2,0.5,0.5,0,0,0,0.0
530330322073,2018,2,0.5,0.5,0,0,0,0.0
530330322111,2018,2,0.5,0.5,0,0,0,0.0
530330322112,2018,2,0.5,0.5,0,0,0,0.0
530330322113,2018,2,0.5,0.5,0,0,0,0.0
530330322131,2018,2,0.5,0.5,0,0,0,0.0
530330322132,2018,2,0.5,0.5,0,0,0,0.0
530330322133,2018,2,0.5,0.5,0,0,0,0.0
530330322151,2018,2,0.5,0.5,0,0,0,0.0
530330322152,2018,2,0.5,0.5,0,0,0,0.0
530330322153,2018,2,0.5,0.5,0,0,0,0.0
530330322161,2018,2,0.5,0.5,0,0,0,0.0
530330322162,2018,2,0.5,0.5,0,0,0,0.0
530330322163,2018,2,0.5,0.5,0,0,0,0.0
530330322171,2018,2,0.5,0.5,0,0,0,0.0
530330322172,2018,2,0.5,0.5,0,0,0,0.0
530330322173,2018,2,0.5,0.5,0,0,0,0.0
530330322181,2018,2,0.5,0.5,0,0,0,0.0
530330322182,2018,2,0.5,0.5,0,0,0,0.0
530330322183,2018,2,0.5,0.5,0,0,0,0.0
530330322191,2018,2,0.5,0.5,0,0,0,0.0
530330322192,2018,2,0.5,0.5,0,0,0,0.0
530330322193,2018,2,0.5,0.5,0,0,0,0.0
530330322201,2018,2,0.5,0.5,0,0,0,0.0
530330322202,2018,2,0.5,0.5,0,0,0,0.0
530330322203,2018,2,0.5,0.5,0,0,0,0.0
530330322204,2018,2,0.5,0.5,0,0,0,0.0
530330322211,2018,2,0.5,0.5,0,0,0,0.0
530330322212,2018,2,0.5,0.5,0,0,0,0.0
530330322213,2018,2,0.5,0.5,0,0,0,0.0
530330322214,2018,2,0.5,0.5,0,0,0,0.0
530330322215,2018,2,0.5,0.5,0,0,0,0.0
530330322221,2018,2,0.5,0.5,0,0,0,0.0
530330322222,2018,2,0.5,0.5,0,0,0,0.0
530330322223,2018,2,0.5,0.5,0,0,0,0.0
530330322231,2018,2,0.5,0.5,0,0,0,0.0
530330322232,2018,2,0.5,0.5,0,0,0,0.0
530330322233,2018,2,0.5,0.5,0,0,0,0.0
530330322241,2018,2,0.5,0.5,0,0,0,0.0
530330322242,2018,2,0.5,0.5,0,0,0,0.0
530330322251,2018,2,0.5,0.5,0,0,0,0.0
530330322252,2018,2,0.5,0.5,0,0,0,0.0
530330322253,2018,2,0.5,0.5,0,0,0,0.0
530330323071,2018,2,0.5,0.5,0,0,0,0.0
530330323072,2018,2,0.5,0.5,0,0,0,0.0
530330323073,2018,2,0.5,0.5,0,0,0,0.0
530330323074,2018,2,0.5,0.5,0,0,0,0.0
530330323111,2018,2,0.5,0.5,0,0,0,0.0
530330323112,2018,2,0.5,0.5,0,0,0,0.0
530330323113,2018,2,0.5,0.5,0,0,0,0.0
530330323114,2018,2,0.5,0.5,0,0,0,0.0
530330323131,2018,2,0.5,0.5,0,0,0,0.0
530330323132,2018,2,0.5,0.5,0,0,0,0.0
530330323133,2018,2,0.5,0.5,0,0,0,0.0
530330323134,2018,2,0.5,0.5,0,0,0,0.0
530330323151,2018,2,0.5,0.5,0,0,0,0.0
530330323152,2018,2,0.5,0.5,0,0,0,0.0
530330323153,2018,2,0.5,0.5,0,0,0,0.0
530330323154,2018,2,0.5,0.5,0,0,0,0.0
530330323161,2018,2,0.5,0.5,0,0,0,0.0
530330323162,2018,2,0.5,0.5,0,0,0,0.0
530330323163,2018,2,0.5,0.5,0,0,0,0.0
530330323164,2018,2,0.5,0.5,0,0,0,0.0
530330323171,2018,2,0.5,0.5,0,0,0,0.0
530330323172,2018,2,0.5,0.5,0,0,0,0.0
530330323173,2018,2,0.5,0.5,0,0,0,0.0
530330323174,2018,2,0.5,0.5,0,0,0,0.0
530330323175,2018,2,0.5,0.5,0,0,0,0.0
530330323181,2018,2,0.5,0.5,0,0,0,0.0
530330323182,2018,2,0.5,0.5,0,0,0,0.0
530330323183,2018,2,0.5,0.5,0,0,0,0.0
530330323184,2018,2,0.5,0.5,0,0,0,0.0
530330323191,2018,2,0.5,0.5,0,0,0,0.0
530330323192,2018,2,0.5,0.5,0,0,0,0.0
530330323193,2018,2,0.5,0.5,0,0,0,0.0
530330323201,2018,2,0.5,0.5,0,0,0,0.0
530330323202,2018,2,0.5,0.5,0,0,0,0.0
530330323203,2018,2,0.5,0.5,0,0,0,0.0
530330323211,2018,2,0.5,0.5,0,0,0,0.0
530330323212,2018,2,0.5,0.5,0,0,0,0.0
530330323213,2018,2,0.5,0.5,0,0,0,0.0
530330323214,2018,2,0.5,0.5,0,0,0,0.0
530330323221,2018,2,0.5,0.5,0,0,0,0.0
530330323222,2018,2,0.5,0.5,0,0,0,0.0
530330323223,2018,2,0.5,0.5,0,0,0,0.0
530330323231,2018,2,0.5,0.5,0,0,0,0.0
530330323232,2018,2,0.5,0.5,0,0,0,0.0
530330323233,2018,2,0.5,0.5,0,0,0,0.0
530330323234,2018,2,0.5,0.5,0,0,0,0.0
530330323241,2018,2,0.5,0.5,0,0,0,0.0
530330323242,2018,2,0.5,0.5,0,0,0,0.0
530330323243,2018,2,0.5,0.5,0,0,0,0.0
530330323244,2018,2,0.5,0.5,0,0,0,0.0
530330323251,2018,2,0.5,0.5,0,0,0,0.0
530330323252,2018,2,0.5,0.5,0,0,0,0.0
530330323253,2018,2,0.5,0.5,0,0,0,0.0
530330323254,2018,2,0.5,0.5,0,0,0,0.0
530330323261,2018,2,0.5,0.5,0,0,0,0.0
530330323262,2018,2,0.5,0.5,0,0,0,0.0
530330323263,2018,2,0.5,0.5,0,0,0,0.0
530330323271,2018,2,0.5,0.5,0,0,0,0.0
530330323272,2018,2,0.5,0.5,0,0,0,0.0
530330323273,2018,2,0.5,0.5,0,0,0,0.0
530330323281,2018,2,0.5,0.5,0,0,0,0.0
530330323282,2018,2,0.5,0.5,0,0,0,0.0
530330323301,2018,2,0.5,0.5,0,0,0,0.0
530330323302,2018,2,0.5,0.5,0,0,0,0.0
530330323303,2018,2,0.5,0.5,0,0,0,0.0
530330323311,2018,2,0.5,0.5,0,0,0,0.0
530330323312,2018,2,0.5,0.5,0,0,0,0.0
530330323313,2018,2,0.5,0.5,0,0,0,0.0
530330323321,2018,2,0.5,0.5,0,0,0,0.0
530330323322,2018,2,0.5,0.5,0,0,0,0.0
530330323323,2018,2,0.5,0.5,0,0,0,0.0
530330323331,2018,2,0.5,0.5,0,0,0,0.0
530330323332,2018,2,0.5,0.5,0,0,0,0.0
530330324011,2018,2,0.5,0.5,0,0,0,0.0
530330324012,2018,2,0.5,0.5,0,0,0,0.0
530330324013,2018,2,0.5,0.5,0,0,0,0.0
530330324014,2018,2,0.5,0.5,0,0,0,0.0
530330324021,2018,2,0.5,0.5,0,0,0,0.0
530330324022,2018,2,0.5,0.5,0,0,0,0.0
530330324023,2018,2,0.5,0.5,0,0,0,0.0
530330324024,2018,2,0.5,0.5,0,0,0,0.0
530330325001,2018,2,0.5,0.5,0,0,0,0.0
530330325002,2018,2,0.5,0.5,0,0,0,0.0
530330325003,2018,2,0.5,0.5,0,0,0,0.0
530330325004,2018,2,0.5,0.5,0,0,0,0.0
530330326011,2018,2,0.5,0.5,0,0,0,0.0
530330326012,2018,2,0.5,0.5,0,0,0,0.0
530330326031,2018,2,0.5,0.5,0,0,0,0.0
530330326032,2018,2,0.5,0.5,0,0,0,0.0
530330326033,2018,2,0.5,0.5,0,0,0,0.0
530330326041,2018,2,0.5,0.5,0,0,0,0.0
530330326042,2018,2,0.5,0.5,0,0,0,0.0
530330326043,2018,2,0.5,0.5,0,0,0,0.0
530330326051,2018,2,0.5,0.5,0,0,0,0.0
530330326052,2018,2,0.5,0.5,0,0,0,0.0
530330326053,2018,2,0.5,0.5,0,0,0,0.0
530330327031,2018,2,0.5,0.5,0,0,0,0.0
530330327032,2018,2,0.5,0.5,0,0,0,0.0
530330327041,2018,2,0.5,0.5,0,0,0,0.0
530330327042,2018,2,0.5,0.5,0,0,0,0.0
530330327043,2018,2,0.5,0.5,0,0,0,0.0
530330327044,2018,2,0.5,0.5,0,0,0,0.0
530330327051,2018,2,0.5,0.5,0,0,0,0.0
530330327052,2018,2,0.5,0.5,0,0,0,0.0
530330327053,2018,2,0.5,0.5,0,0,0,0.0
530330327061,2018,2,0.5,0.5,0,0,0,0.0
530330327062,2018,2,0.5,0.5,0,0,0,0.0
530330327063,2018,2,0.5,0.5,0,0,0,0.0
530330328001,2018,2,0.5,0.5,0,0,0,0.0
530330328002,2018,2,0.5,0.5,0,0,0,0.0
530330328003,2018,2,0.5,0.5,0,0,0,0.0
530339901000,2018,2,0.5,0.5,0,0,0,0.0
530350801011,2018,2,0.5,0.5,0,0,0,0.0
530350801012,2018,2,0.5,0.5,0,0,0,0.0
530350801021,2018,2,0.5,0.5,0,0,0,0.0
530350801022,2018,2,0.5,0.5,0,0,0,0.0
530350801023,2018,2,0.5,0.5,0,0,0,0.0
530350802001,2018,2,0.5,0.5,0,0,0,0.0
530350802002,2018,2,0.5,0.5,0,0,0,0.0
530350803001,2018,2,0.5,0.5,0,0,0,0.0
530350803002,2018,2,0.5,0.5,0,0,0,0.0
530350803003,2018,2,0.5,0.5,0,0,0,0.0
530350804001,2018,2,0.5,0.5,0,0,0,0.0
530350804002,2018,2,0.5,0.5,0,0,0,0.0
530350804003,2018,2,0.5,0.5,0,0,0,0.0
530350805001,2018,2,0.5,0.5,1,1,0,0.42654028436018954
530350805002,2018,2,0.5,0.5,1,1,0,0.35320088300220753
530350805003,2018,2,0.5,0.5,0,0,0,0.0
530350806001,2018,2,0.5,0.5,0,0,0,0.0
530350806002,2018,2,0.5,0.5,0,0,0,0.0
530350806003,2018,2,0.5,0.5,0,0,0,0.0
530350806004,2018,2,0.5,0.5,0,0,0,0.0
530350807001,2018,2,0.5,0.5,0,0,0,0.0
530350807002,2018,2,0.5,0.5,0,0,0,0.0
530350807003,2018,2,0.5,0.5,0,0,0,0.0
530350808001,2018,2,0.5,0.5,0,0,0,0.0
530350808002,2018,2,0.5,0.5,0,0,0,0.0
530350809001,2018,2,0.5,0.5,0,0,0,0.0
530350809002,2018,2,0.5,0.5,0,0,0,0.0
530350809003,2018,2,0.5,0.5,0,0,0,0.0
530350809004,2018,2,0.5,0.5,0,0,0,0.0
530350810001,2018,2,0.5,0.5,0,0,0,0.0
530350810002,2018,2,0.5,0.5,0,0,0,0.0
530350810003,2018,2,0.5,0.5,0,0,0,0.0
530350811001,2018,2,0.5,0.5,0,0,0,0.0
530350811002,2018,2,0.5,0.5,0,0,0,0.0
530350812001,2018,2,0.5,0.5,0,0,0,0.0
530350812002,2018,2,0.5,0.5,1,1,0,0.030927835051546393
530350814001,2018,2,0.5,0.5,1,1,0,0.7647058823529411
530350901011,2018,2,0.5,0.5,0,0,0,0.0
530350901012,2018,2,0.5,0.5,0,0,0,0.0
530350901013,2018,2,0.5,0.5,0,0,0,0.0
530350901014,2018,2,0.5,0.5,0,0,0,0.0
530350901021,2018,2,0.5,0.5,0,0,0,0.0
530350901022,2018,2,0.5,0.5,1,1,0,0.01376720901126408
530350901023,2018,2,0.5,0.5,0,0,0,0.014285714285714285
530350901024,2018,2,0.5,0.5,0,0,0,0.0
530350902011,2018,2,0.5,0.5,0,0,0,0.0
530350902012,2018,2,0.5,0.5,0,0,0,0.0
530350902013,2018,2,0.5,0.5,0,0,0,0.0
530350902014,2018,2,0.5,0.5,0,0,0,0.0
530350902021,2018,2,0.5,0.5,0,0,0,0.0
530350902022,2018,2,0.5,0.5,0,0,0,0.0
530350902023,2018,2,0.5,0.5,0,0,0,0.0
530350902024,2018,2,0.5,0.5,0,0,0,0.0
530350903001,2018,2,0.5,0.5,0,0,0,0.0
530350903002,2018,2,0.5,0.5,0,0,0,0.0
530350903003,2018,2,0.5,0.5,0,0,0,0.0
530350903004,2018,2,0.5,0.5,0,0,0,0.0
530350903005,2018,2,0.5,0.5,0,0,0,0.0
530350904001,2018,2,0.5,0.5,0,0,0,0.0
530350904002,2018,2,0.5,0.5,0,0,0,0.0
530350904003,2018,2,0.5,0.5,0,0,0,0.0
530350905011,2018,2,0.5,0.5,0,0,0,0.0
530350905012,2018,2,0.5,0.5,0,0,0,0.0
530350905013,2018,2,0.5,0.5,0,0,0,0.0
530350905014,2018,2,0.5,0.5,0,0,0,0.0
530350905021,2018,2,0.5,0.5,0,0,0,0.0
530350905022,2018,2,0.5,0.5,0,0,0,0.0
530350905023,2018,2,0.5,0.5,0,0,0,0.0
530350907001,2018,2,0.5,0.5,0,0,0,0.0
530350907002,2018,2,0.5,0.5,0,0,0,0.0
530350907003,2018,2,0.5,0.5,0,0,0,0.0
530350907004,2018,2,0.5,0.5,0,0,0,0.0
530350908001,2018,2,0.5,0.5,0,0,0,0.0
530350908002,2018,2,0.5,0.5,0,0,0,0.0
530350908003,2018,2,0.5,0.5,0,0,0,0.0
530350909011,2018,2,0.5,0.5,1,1,0,0.016722408026755852
530350909012,2018,2,0.5,0.5,0,0,0,0.0
530350909013,2018,2,0.5,0.5,0,0,0,0.0
530350909021,2018,2,0.5,0.5,0,0,0,0.0
530350909022,2018,2,0.5,0.5,0,0,0,0.0
530350909023,2018,2,0.5,0.5,1,1,0,0.12351543942992875
530350910011,2018,2,0.5,0.5,0,0,0,0.0
530350910012,2018,2,0.5,0.5,0,0,0,0.0
530350910013,2018,2,0.5,0.5,0,0,0,0.0
530350910021,2018,2,0.5,0.5,0,0,0,0.0
530350910022,2018,2,0.5,0.5,0,0,0,0.0
530350910023,2018,2,0.5,0.5,0,0,0,0.0
530350911001,2018,2,0.5,0.5,0,0,0,0.0
530350911002,2018,2,0.5,0.5,0,0,0,0.0
530350911003,2018,2,0.5,0.5,0,0,0,0.0
530350912011,2018,2,0.5,0.5,0,0,0,0.0
530350912012,2018,2,0.5,0.5,0,0,0,0.0
530350912013,2018,2,0.5,0.5,0,0,0,0.0
530350912041,2018,2,0.5,0.5,0,0,0,0.0
530350912042,2018,2,0.5,0.5,0,0,0,0.0
530350912043,2018,2,0.5,0.5,0,0,0,0.0
530350912051,2018,2,0.5,0.5,0,0,0,0.0
530350912052,2018,2,0.5,0.5,0,0,0,0.0
530350912053,2018,2,0.5,0.5,0,0,0,0.0
530350912061,2018,2,0.5,0.5,0,0,0,0.0
530350912062,2018,2,0.5,0.5,0,0,0,0.0
530350912063,2018,2,0.5,0.5,0,0,0,0.0
530350913011,2018,2,0.5,0.5,0,0,0,0.0
530350913012,2018,2,0.5,0.5,0,0,0,0.0
530350913013,2018,2,0.5,0.5,0,0,0,0.0
530350913021,2018,2,0.5,0.5,0,0,0,0.0
530350913022,2018,2,0.5,0.5,0,0,0,0.0
