Geo,D4c,Year
530330307003,4.0,2018
530330308011,16.0,2018
530330308012,4.0,2018
530330308013,4.0,2018
530330308014,4.0,2018
530330308021,4.0,2018
530330308022,6.0,2018
530330309011,3.0,2018
530330309012,3.0,2018
530330309013,1.0,2018
530330309021,2.0,2018
530330309022,6.0,2018
530330309023,1.0,2018
530330309024,1.0,2018
530330310001,0.0,2018
530330310002,5.0,2018
530330311011,2.0,2018
530330311012,2.0,2018
530330311013,2.0,2018
530330311021,2.0,2018
530330311022,2.0,2018
530330311023,2.0,2018
530330312021,2.0,2018
530330312022,2.0,2018
530330312025,2.0,2018
530330312061,6.0,2018
530330312063,6.0,2018
530330312072,4.0,2018
530330312073,4.0,2018
530330312081,4.0,2018
530330312082,6.0,2018
530330312083,6.0,2018
530330313011,2.0,2018
530330313012,2.0,2018
530330313021,0.0,2018
530330313022,0.0,2018
530330313023,0.0,2018
530330313024,0.0,2018
530330314001,2.0,2018
530330314002,2.0,2018
530330314003,2.0,2018
530330314004,2.0,2018
530330315023,0.0,2018
530330316031,1.0,2018
530330316032,1.0,2018
530330316033,1.0,2018
530330316034,3.0,2018
530330316041,4.0,2018
530330316042,5.0,2018
530330316043,1.0,2018
530330316044,1.0,2018
530330316053,1.0,2018
530330317041,4.0,2018
530330317042,4.0,2018
530330317044,8.0,2018
530330317072,0.0,2018
530330317073,4.0,2018
530330317081,4.0,2018
530330317082,4.0,2018
530330317083,4.0,2018
530330317093,4.0,2018
530330317101,4.0,2018
530330317102,2.0,2018
530330319041,1.0,2018
530330319042,1.0,2018
530330319061,1.0,2018
530330319081,0.0,2018
530330319082,0.0,2018
530330319083,4.0,2018
530330319091,4.0,2018
530330319101,4.0,2018
530330319102,1.0,2018
530330319103,1.0,2018
530330319111,0.0,2018
530330319113,0.0,2018
530330319121,0.0,2018
530330319122,0.0,2018
530330319123,0.0,2018
530330319131,0.0,2018
530330319132,0.0,2018
530330319133,1.0,2018
530330320021,1.0,2018
530330320031,1.0,2018
530330320051,4.0,2018
530330320052,4.0,2018
530330320053,4.0,2018
530330320054,4.0,2018
530330320055,4.0,2018
530330320062,4.0,2018
530330320063,4.0,2018
530330320072,4.0,2018
530330320073,1.0,2018
530330320083,4.0,2018
530330320101,1.0,2018
530330320102,1.0,2018
530330320103,1.0,2018
530330320104,5.0,2018
530330320111,4.0,2018
530330320113,5.0,2018
530330321022,0.0,2018
530330321023,6.0,2018
530330321031,13.0,2018
530330321032,6.0,2018
530330321033,6.0,2018
530330321034,6.0,2018
530330321042,6.0,2018
530330322071,5.0,2018
530330322072,5.0,2018
530330322111,5.0,2018
530330322112,5.0,2018
530330322113,5.0,2018
530330322162,5.0,2018
530330322163,5.0,2018
530330322183,5.0,2018
530330322191,5.0,2018
530330322192,9.0,2018
530330322193,0.0,2018
530330322201,11.0,2018
530330322202,6.0,2018
530330322203,11.0,2018
530330322214,0.0,2018
530330322215,0.0,2018
530330322231,5.0,2018
530330322241,5.0,2018
530330322242,2.0,2018
530330322252,5.0,2018
530330323071,4.0,2018
530330323072,4.0,2018
530330323073,4.0,2018
530330323074,4.0,2018
530330323111,0.0,2018
530330323112,4.0,2018
530330323113,4.0,2018
530330323114,1.0,2018
530330323131,5.0,2018
530330323132,10.0,2018
530330323133,14.0,2018
530330323134,5.0,2018
530330323151,1.0,2018
530330323161,5.0,2018
530330323162,5.0,2018
530330323164,5.0,2018
530330323171,5.0,2018
530330323172,5.0,2018
530330323173,5.0,2018
530330323175,5.0,2018
530330323181,5.0,2018
530330323182,5.0,2018
530330323183,5.0,2018
530330323191,4.0,2018
530330323192,12.0,2018
530330323193,12.0,2018
530330323201,4.0,2018
530330323203,4.0,2018
530330323211,4.0,2018
530330323212,4.0,2018
530330323213,4.0,2018
530330323214,8.0,2018
530330323221,4.0,2018
530330323222,4.0,2018
530330323223,4.0,2018
530330323231,4.0,2018
530330323232,0.0,2018
530330323233,4.0,2018
530330323234,4.0,2018
530330323241,0.0,2018
530330323242,0.0,2018
530330323243,4.0,2018
530330323244,4.0,2018
530330323251,5.0,2018
530330323252,5.0,2018
530330323253,5.0,2018
530330323254,0.0,2018
530330323262,5.0,2018
530330323263,8.0,2018
530330323271,1.0,2018
530330323272,1.0,2018
530330323273,1.0,2018
530330323282,6.0,2018
530330323301,14.0,2018
530330323302,16.0,2018
530330323303,28.0,2018
530330323311,9.0,2018
530330323312,22.0,2018
530330323313,33.0,2018
530330323321,1.0,2018
530330323322,1.0,2018
530330323323,1.0,2018
530330323331,0.0,2018
530330323332,1.0,2018
530330324011,3.0,2018
530330324013,2.0,2018
530330324014,2.0,2018
530330324022,2.0,2018
530330324023,2.0,2018
530330324024,2.0,2018
530330325002,2.0,2018
530330325003,2.0,2018
530330325004,2.0,2018
530330326011,2.0,2018
530330326012,2.0,2018
530330326032,2.0,2018
530330326033,2.0,2018
530330326041,2.0,2018
530330326042,0.0,2018
530330326043,0.0,2018
530330326051,0.0,2018
530330327031,2.0,2018
530330327032,2.0,2018
530330327043,2.0,2018
530330327044,2.0,2018
530330327052,0.0,2018
530330327053,0.0,2018
530330328001,2.0,2018
530339901000,17.0,2018
530350801011,2.0,2018
530350801012,5.0,2018
530350801021,4.0,2018
530350801022,13.0,2018
530350801023,9.0,2018
530350802001,3.0,2018
530350802002,7.0,2018
530350803001,7.0,2018
530350803002,6.0,2018
530350803003,3.0,2018
530350804001,8.0,2018
530350804002,3.0,2018
530350804003,5.0,2018
530350805001,32.0,2018
530350805002,11.0,2018
530350805003,6.0,2018
530350806001,3.0,2018
530350806002,3.0,2018
530350806003,4.0,2018
530350806004,5.0,2018
530350807002,12.0,2018
530350807003,0.0,2018
530350808001,1.0,2018
530350808002,1.0,2018
530350809001,11.0,2018
530350809002,10.0,2018
530350809003,2.0,2018
530350809004,1.0,2018
530350810001,11.0,2018
530350810002,5.0,2018
530350810003,2.0,2018
530350811001,11.0,2018
530350811002,2.0,2018
530350812001,8.0,2018
530350812002,7.0,2018
530350814001,24.0,2018
530350901012,2.0,2018
530350901013,2.0,2018
530350901021,2.0,2018
530350901022,5.0,2018
530350901023,2.0,2018
530350902011,4.0,2018
530350902024,6.0,2018
530350903005,1.0,2018
530350904001,4.0,2018
530350904002,4.0,2018
530350904003,8.0,2018
530350905011,6.0,2018
530350905012,3.0,2018
530350905013,3.0,2018
530350905014,3.0,2018
530350905021,3.0,2018
530350905022,3.0,2018
530350905023,1.0,2018
530350907001,3.0,2018
530350907002,3.0,2018
530350907003,3.0,2018
530350907004,0.0,2018
530350908001,3.0,2018
530350908002,3.0,2018
530350908003,0.0,2018
530350909011,3.0,2018
530350909012,0.0,2018
530350909013,0.0,2018
530350909021,3.0,2018
530350909022,0.0,2018
530350909023,5.0,2018
530350910011,0.0,2018
530350910012,2.0,2018
530350910013,0.0,2018
530350910021,2.0,2018
530350910022,0.0,2018
530350910023,0.0,2018
530350911002,2.0,2018
530350911003,3.0,2018
530350912011,7.0,2018
530350912012,3.0,2018
530350912013,1.0,2018
530350912041,5.0,2018
530350912042,4.0,2018
530350912043,4.0,2018
530350912051,0.0,2018
530350912052,0.0,2018
530350912053,3.0,2018
530350912061,3.0,2018
530350912062,0.0,2018
530350912063,0.0,2018
530350913022,0.0,2018
530350914001,2.0,2018
530350914002,2.0,2018
530350915001,5.0,2018
530350915002,1.0,2018
530350915003,2.0,2018
530350916001,4.0,2018
530350916002,2.0,2018
530350916003,2.0,2018
530350916004,6.0,2018
530350917012,4.0,2018
530350917013,2.0,2018
530350917021,6.0,2018
530350917022,2.0,2018
530350917023,2.0,2018
530350918001,6.0,2018
530350918002,3.0,2018
530350919001,6.0,2018
530350921011,3.0,2018
530350921013,1.0,2018
530350922001,12.0,2018
530350922002,3.0,2018
530350922003,3.0,2018
530350922004,2.0,2018
530350923001,3.0,2018
530350923002,5.0,2018
530350923003,4.0,2018
530350923004,1.0,2018
530350924001,3.0,2018
530350924002,3.0,2018
530350924003,2.0,2018
530350924004,1.0,2018
530350925001,3.0,2018
530350925002,3.0,2018
530350925003,13.0,2018
530350925004,2.0,2018
530350926001,2.0,2018
530350926002,5.0,2018
530350926003,2.0,2018
530350926004,2.0,2018
530350927011,2.0,2018
530350927012,0.0,2018
530350927013,0.0,2018
530350927041,4.0,2018
530350927042,2.0,2018
530350928011,3.0,2018
530350928013,1.0,2018
530350928021,1.0,2018
530350928022,0.0,2018
530350928031,1.0,2018
530350929023,1.0,2018
530359400002,0.0,2018
530359400003,0.0,2018
530359401001,3.0,2018
530359401002,3.0,2018
530359401003,2.0,2018
530359401004,2.0,2018
530359901000,12.0,2018
530530602001,60.0,2018
530530603001,10.0,2018
530530603002,8.0,2018
530530603003,8.0,2018
530530604001,4.0,2018
530530604002,4.0,2018
530530604003,4.0,2018
530530605001,6.0,2018
530530605002,10.0,2018
530530605003,6.0,2018
530530606001,2.0,2018
530530606002,4.0,2018
530530606003,4.0,2018
530530606004,12.0,2018
530530607001,8.0,2018
530530607002,12.0,2018
530530607003,8.0,2018
530530607004,13.0,2018
530530607005,4.0,2018
530530608001,6.0,2018
530530608002,4.0,2018
530530608003,4.0,2018
530530608004,12.0,2018
530530609031,4.0,2018
530530609032,4.0,2018
530530609041,8.0,2018
530530609042,8.0,2018
530530609043,8.0,2018
530530609044,8.0,2018
530530609061,16.0,2018
530530609062,8.0,2018
530530609071,8.0,2018
530530609072,8.0,2018
530530609073,1.0,2018
530530609081,8.0,2018
530530609082,1.0,2018
530530610011,2.0,2018
530530610013,2.0,2018
530530610021,22.0,2018
530530610022,36.0,2018
530530610023,32.0,2018
530530611001,18.0,2018
530530611002,12.0,2018
530530611003,10.0,2018
530530611004,14.0,2018
530530611005,12.0,2018
530530612001,12.0,2018
530530612002,14.0,2018
530530612003,14.0,2018
530530612004,12.0,2018
530530613001,12.0,2018
530530613002,4.0,2018
530530613003,6.0,2018
530530613004,12.0,2018
530530614001,16.0,2018
530530614002,24.0,2018
530530614003,20.0,2018
530530615011,18.0,2018
530530615012,10.0,2018
530530615021,4.0,2018
530530615022,10.0,2018
530530616011,81.0,2018
530530616012,48.0,2018
530530616021,63.0,2018
530530617001,18.0,2018
530530617002,10.0,2018
530530617003,13.0,2018
530530617004,16.0,2018
530530618001,16.0,2018
530530618002,8.0,2018
530530619001,16.0,2018
530530619002,16.0,2018
530530620001,4.0,2018
530530620002,8.0,2018
530530620003,8.0,2018
530530623001,12.0,2018
530530623002,12.0,2018
530530623003,12.0,2018
530530623004,12.0,2018
530530624001,4.0,2018
530530624002,12.0,2018
530530624003,12.0,2018
530530624004,8.0,2018
530530625011,8.0,2018
530530625012,8.0,2018
530530625013,4.0,2018
530530625021,20.0,2018
530530625022,12.0,2018
530530626001,15.0,2018
530530626002,45.0,2018
530530626003,34.0,2018
530530628011,8.0,2018
530530628012,4.0,2018
530530628014,14.0,2018
530530628022,11.0,2018
530530628023,8.0,2018
530530629011,8.0,2018
530530629012,8.0,2018
530530629013,4.0,2018
530530629022,4.0,2018
530530629023,15.0,2018
530530630001,14.0,2018
530530630002,14.0,2018
530530631001,12.0,2018
530530631002,8.0,2018
530530631003,20.0,2018
530530632001,4.0,2018
530530632002,12.0,2018
530530632003,12.0,2018
530530632004,12.0,2018
530530633011,8.0,2018
530530633012,14.0,2018
530530633013,2.0,2018
530530633021,8.0,2018
530530633022,8.0,2018
530530633023,8.0,2018
530530634011,12.0,2018
530530634012,12.0,2018
530530634013,4.0,2018
530530634021,8.0,2018
530530634022,8.0,2018
530530635011,12.0,2018
530530635012,12.0,2018
530530635013,16.0,2018
530530635021,8.0,2018
530530635022,4.0,2018
530530635023,8.0,2018
530530635024,8.0,2018
530530703083,0.0,2018
530530703121,0.0,2018
530530703124,0.0,2018
530530703131,0.0,2018
530530703152,0.0,2018
530530703153,0.0,2018
530530703161,0.0,2018
530530703162,5.0,2018
530530703163,0.0,2018
530530703164,0.0,2018
530530704011,0.0,2018
530530707031,19.0,2018
530530707032,5.0,2018
530530707033,5.0,2018
530530707034,2.0,2018
530530707035,2.0,2018
530530712051,11.0,2018
530530712054,2.0,2018
530530712062,4.0,2018
530530712063,4.0,2018
530530712064,8.0,2018
530530712065,11.0,2018
530530712071,4.0,2018
530530712073,7.0,2018
530530712074,3.0,2018
530530712101,5.0,2018
530530712111,7.0,2018
530530712121,3.0,2018
530530712122,3.0,2018
530530713041,3.0,2018
530530713043,11.0,2018
530530713044,4.0,2018
530530713051,4.0,2018
530530713052,4.0,2018
530530713053,4.0,2018
530530713071,4.0,2018
530530713072,4.0,2018
530530713073,4.0,2018
530530713074,4.0,2018
530530714032,8.0,2018
530530714033,8.0,2018
530530714082,8.0,2018
530530714091,8.0,2018
530530714112,4.0,2018
530530714113,4.0,2018
530530714161,8.0,2018
530530714162,8.0,2018
530530714171,4.0,2018
530530715031,8.0,2018
530530715032,8.0,2018
530530715033,8.0,2018
530530715041,8.0,2018
530530715042,16.0,2018
530530715043,4.0,2018
530530715054,8.0,2018
530530716011,8.0,2018
530530716014,14.0,2018
530530716031,0.0,2018
530530716033,0.0,2018
530530716041,4.0,2018
530530716042,4.0,2018
530530716043,4.0,2018
530530717031,12.0,2018
530530717032,4.0,2018
530530717041,8.0,2018
530530717042,4.0,2018
530530717043,4.0,2018
530530717051,12.0,2018
530530717052,8.0,2018
530530717053,4.0,2018
530530717061,12.0,2018
530530717071,20.0,2018
530530717072,8.0,2018
530530718031,21.0,2018
530530718032,14.0,2018
530530718033,10.0,2018
530530718034,6.0,2018
530530718051,12.0,2018
530530718052,20.0,2018
530530718053,17.0,2018
530530718061,6.0,2018
530530718062,4.0,2018
530530718063,4.0,2018
530530718071,12.0,2018
530530718072,21.0,2018
530530718073,18.0,2018
530530718074,25.0,2018
530530718081,4.0,2018
530530718082,14.0,2018
530530718083,8.0,2018
530530719011,38.0,2018
530530719012,12.0,2018
530530719013,8.0,2018
530530719021,4.0,2018
530530719022,4.0,2018
530530719023,4.0,2018
530530719024,8.0,2018
530530720001,4.0,2018
530530720002,4.0,2018
530530720003,4.0,2018
530530721053,4.0,2018
530530721061,6.0,2018
530530721062,4.0,2018
530530721063,4.0,2018
530530721064,4.0,2018
530530721071,4.0,2018
530530721073,8.0,2018
530530721081,4.0,2018
530530721082,4.0,2018
530530721083,4.0,2018
530530721084,4.0,2018
530530721091,2.0,2018
530530721092,2.0,2018
530530721093,2.0,2018
530530721111,2.0,2018
530530721112,1.0,2018
530530721121,8.0,2018
530530721122,4.0,2018
530530721123,4.0,2018
530530723051,14.0,2018
530530723052,4.0,2018
530530723053,8.0,2018
530530723054,4.0,2018
530530723055,4.0,2018
530530723071,6.0,2018
530530723073,4.0,2018
530530723091,4.0,2018
530530723092,4.0,2018
530530723094,4.0,2018
530530723101,4.0,2018
530530723102,10.0,2018
530530723103,10.0,2018
530530723111,14.0,2018
530530723112,10.0,2018
530530723113,10.0,2018
530530723121,6.0,2018
530530723123,4.0,2018
530530723124,4.0,2018
530530723131,4.0,2018
530530723132,6.0,2018
530530723133,4.0,2018
530530723141,6.0,2018
530530723142,6.0,2018
530530723143,6.0,2018
530530724062,0.0,2018
530530724071,2.0,2018
530530724072,2.0,2018
530530724073,2.0,2018
530530724082,2.0,2018
530530724083,2.0,2018
530530724084,2.0,2018
530530725041,1.0,2018
530530725042,0.0,2018
530530725071,2.0,2018
530530725072,2.0,2018
530530725073,2.0,2018
530530725081,3.0,2018
530530725082,2.0,2018
530530725083,2.0,2018
530530725091,2.0,2018
530530725092,2.0,2018
530530725093,2.0,2018
530530728021,0.0,2018
530530728022,0.0,2018
530530729011,8.0,2018
530530729032,4.0,2018
530530729071,4.0,2018
530530729072,0.0,2018
530530729081,0.0,2018
530530729083,0.0,2018
530530729092,8.0,2018
530530731111,3.0,2018
530530731112,3.0,2018
530530731201,3.0,2018
530530731202,3.0,2018
530530731211,3.0,2018
530530731212,2.0,2018
530530731213,2.0,2018
530530731221,3.0,2018
530530731232,2.0,2018
530530731263,2.0,2018
530530731311,2.0,2018
530530733011,5.0,2018
530530733013,7.0,2018
530530733014,5.0,2018
530530733021,7.0,2018
530530733022,0.0,2018
530530733023,5.0,2018
530530734041,9.0,2018
530530734042,7.0,2018
530530734043,4.0,2018
530530734044,6.0,2018
530530734045,2.0,2018
530530734052,3.0,2018
530530734053,3.0,2018
530530734063,9.0,2018
530530734064,9.0,2018
530530734071,12.0,2018
530530734072,5.0,2018
530530734073,16.0,2018
530530734081,4.0,2018
530530734082,11.0,2018
530530734083,11.0,2018
530530735011,5.0,2018
530530735012,3.0,2018
530530735021,3.0,2018
530530735022,3.0,2018
530530735023,2.0,2018
530539400021,4.0,2018
530539400022,19.0,2018
530539400023,17.0,2018
530539400024,17.0,2018
530539400041,2.0,2018
530539400042,2.0,2018
530539400043,11.0,2018
530539400044,9.0,2018
530539400045,2.0,2018
530539400051,4.0,2018
530539400052,7.0,2018
530539400053,4.0,2018
530539400054,4.0,2018
530539400061,8.0,2018
530539400062,4.0,2018
530539400071,22.0,2018
530539400072,4.0,2018
530539400081,3.0,2018
530539400082,7.0,2018
530539400083,3.0,2018
530539400084,9.0,2018
530539400091,5.0,2018
530539400092,3.0,2018
530539400101,3.0,2018
530539400102,0.0,2018
530539400103,4.0,2018
530539400111,3.0,2018
530539400121,2.0,2018
530539400122,2.0,2018
530539400123,2.0,2018
530610401001,2.0,2018
530610401002,23.0,2018
530610401003,2.0,2018
530610401004,2.0,2018
530610402001,12.0,2018
530610402002,10.0,2018
530610402003,5.0,2018
530610402004,19.0,2018
530610402005,23.0,2018
530610403001,16.0,2018
530610403002,16.0,2018
530610404001,18.0,2018
530610404002,16.0,2018
530610404003,4.0,2018
530610405001,10.0,2018
530610405002,5.0,2018
530610407001,39.0,2018
530610407002,47.0,2018
530610407003,29.0,2018
530610407004,44.0,2018
530610408001,4.0,2018
530610408002,21.0,2018
530610408003,2.0,2018
530610409001,4.0,2018
530610409002,4.0,2018
530610410001,17.0,2018
530610410002,22.0,2018
530610410003,24.0,2018
530610410004,22.0,2018
530610411001,20.0,2018
530610411002,18.0,2018
530610411003,3.0,2018
530610411004,4.0,2018
530610412011,0.0,2018
530610412012,3.0,2018
530610412021,23.0,2018
530610412022,21.0,2018
530610412023,21.0,2018
530610412024,23.0,2018
530610413011,4.0,2018
530610413012,8.0,2018
530610413013,8.0,2018
530610413014,4.0,2018
530610413031,6.0,2018
530610413032,3.0,2018
530610413033,3.0,2018
530610413034,7.0,2018
530610413041,4.0,2018
530610413042,11.0,2018
530610414001,16.0,2018
530610414002,10.0,2018
530610414003,11.0,2018
530610414004,5.0,2018
530610415001,7.0,2018
530610415002,7.0,2018
530610416012,7.0,2018
530610416014,7.0,2018
530610416054,3.0,2018
530610416055,3.0,2018
530610416061,3.0,2018
530610416063,5.0,2018
530610416064,5.0,2018
530610416093,5.0,2018
530610417011,11.0,2018
530610417012,24.0,2018
530610417013,19.0,2018
530610417014,11.0,2018
530610417031,16.0,2018
530610417034,8.0,2018
530610417035,8.0,2018
530610417041,11.0,2018
530610417042,16.0,2018
530610417043,7.0,2018
530610417044,16.0,2018
530610418051,23.0,2018
530610418052,23.0,2018
530610418053,12.0,2018
530610418054,3.0,2018
530610418081,22.0,2018
530610418082,8.0,2018
530610418083,1.0,2018
530610418091,1.0,2018
530610418092,1.0,2018
530610418093,13.0,2018
530610418101,14.0,2018
530610418102,24.0,2018
530610418103,7.0,2018
530610418121,13.0,2018
530610418122,17.0,2018
530610418123,21.0,2018
530610418124,17.0,2018
530610418131,18.0,2018
530610418132,10.0,2018
530610418133,1.0,2018
530610418141,4.0,2018
530610418142,8.0,2018
530610418143,14.0,2018
530610418151,7.0,2018
530610418152,24.0,2018
530610418153,24.0,2018
530610418161,4.0,2018
530610418162,17.0,2018
530610418163,13.0,2018
530610419011,10.0,2018
530610419012,20.0,2018
530610419013,13.0,2018
530610419014,13.0,2018
530610419041,1.0,2018
530610419042,21.0,2018
530610419043,22.0,2018
530610419044,22.0,2018
530610419051,14.0,2018
530610419052,3.0,2018
530610419053,13.0,2018
530610419054,22.0,2018
530610419061,4.0,2018
530610419062,4.0,2018
530610419071,1.0,2018
530610420011,4.0,2018
530610420012,4.0,2018
530610420013,4.0,2018
530610420014,4.0,2018
530610420031,4.0,2018
530610420032,0.0,2018
530610420041,8.0,2018
530610420042,21.0,2018
530610420043,17.0,2018
530610420051,4.0,2018
530610420052,4.0,2018
530610420053,4.0,2018
530610420054,4.0,2018
530610420061,4.0,2018
530610420062,4.0,2018
530610420063,4.0,2018
530610501011,8.0,2018
530610501012,4.0,2018
530610501021,4.0,2018
530610501022,13.0,2018
530610501023,13.0,2018
530610501024,21.0,2018
530610501025,8.0,2018
530610502001,4.0,2018
530610502002,4.0,2018
530610502003,4.0,2018
530610503002,8.0,2018
530610503003,4.0,2018
530610503004,4.0,2018
530610504021,25.0,2018
530610504022,12.0,2018
530610504024,6.0,2018
530610504031,8.0,2018
530610504032,4.0,2018
530610504033,6.0,2018
530610504041,4.0,2018
530610504042,4.0,2018
530610504043,12.0,2018
530610505011,11.0,2018
530610505012,8.0,2018
530610505013,15.0,2018
530610505021,8.0,2018
530610505023,4.0,2018
530610506001,4.0,2018
530610507001,4.0,2018
530610507002,4.0,2018
530610507003,4.0,2018
530610507004,12.0,2018
530610507005,4.0,2018
530610508001,17.0,2018
530610508002,17.0,2018
530610508003,0.0,2018
530610508004,0.0,2018
530610509001,21.0,2018
530610509002,25.0,2018
530610510001,4.0,2018
530610510002,12.0,2018
530610510003,8.0,2018
530610511001,7.0,2018
530610511002,15.0,2018
530610511003,17.0,2018
530610512001,4.0,2018
530610512002,4.0,2018
530610512003,8.0,2018
530610513011,3.0,2018
530610513012,3.0,2018
530610513013,3.0,2018
530610513021,3.0,2018
530610513022,3.0,2018
530610513023,7.0,2018
530610514011,21.0,2018
530610514012,27.0,2018
530610514013,13.0,2018
530610514021,20.0,2018
530610514022,39.0,2018
530610514023,19.0,2018
530610515001,8.0,2018
530610515002,16.0,2018
530610515003,16.0,2018
530610515004,8.0,2018
530610516011,4.0,2018
530610516012,17.0,2018
530610516013,4.0,2018
530610516014,4.0,2018
530610516021,13.0,2018
530610516023,4.0,2018
530610517011,17.0,2018
530610517012,7.0,2018
530610517013,13.0,2018
530610517014,16.0,2018
530610517021,3.0,2018
530610517022,3.0,2018
530610517023,3.0,2018
530610518021,16.0,2018
530610518022,24.0,2018
530610518023,25.0,2018
530610518024,23.0,2018
530610518025,4.0,2018
530610518031,20.0,2018
530610518032,7.0,2018
530610518033,21.0,2018
530610518034,17.0,2018
530610518041,17.0,2018
530610518042,4.0,2018
530610518043,32.0,2018
530610518044,32.0,2018
530610519121,0.0,2018
530610519133,4.0,2018
530610519134,0.0,2018
530610519141,0.0,2018
530610519142,0.0,2018
530610519161,15.0,2018
530610519162,8.0,2018
530610519163,4.0,2018
530610519173,4.0,2018
530610519181,12.0,2018
530610519183,7.0,2018
530610519184,11.0,2018
530610519212,7.0,2018
530610519213,7.0,2018
530610519221,2.0,2018
530610519222,13.0,2018
530610519223,2.0,2018
530610519262,0.0,2018
530610519272,4.0,2018
530610519273,4.0,2018
530610519274,8.0,2018
530610519281,12.0,2018
530610519283,8.0,2018
530610519284,8.0,2018
530610519291,16.0,2018
530610519292,7.0,2018
530610519293,8.0,2018
530610519301,4.0,2018
530610519302,16.0,2018
530610519303,8.0,2018
530610519311,8.0,2018
530610519313,4.0,2018
530610519321,4.0,2018
530610519323,4.0,2018
530610519331,11.0,2018
530610519332,7.0,2018
530610519341,7.0,2018
530610519351,7.0,2018
530610519362,7.0,2018
530610519363,7.0,2018
530610519372,7.0,2018
530610519381,13.0,2018
530610519382,8.0,2018
530610519383,4.0,2018
530610520041,5.0,2018
530610520042,16.0,2018
530610520043,4.0,2018
530610520044,7.0,2018
530610520045,11.0,2018
530610520051,4.0,2018
530610520052,8.0,2018
530610520053,11.0,2018
530610520054,7.0,2018
530610520061,8.0,2018
530610520062,8.0,2018
530610520063,4.0,2018
530610520071,7.0,2018
530610520072,4.0,2018
530610520073,4.0,2018
530610520074,4.0,2018
530610520081,5.0,2018
530610520082,8.0,2018
530610520083,4.0,2018
530610520091,4.0,2018
530610520101,8.0,2018
530610520102,4.0,2018
530610520103,4.0,2018
530610521042,13.0,2018
530610521051,5.0,2018
530610521052,0.0,2018
530610521082,0.0,2018
530610521083,0.0,2018
530610521085,5.0,2018
530610521121,0.0,2018
530610521122,0.0,2018
530610521142,4.0,2018
530610521143,4.0,2018
530610521191,5.0,2018
530610521192,9.0,2018
530610521201,9.0,2018
530610521202,9.0,2018
530610521203,9.0,2018
530610521211,5.0,2018
530610521212,9.0,2018
530610521221,5.0,2018
530610521222,5.0,2018
530610522032,1.0,2018
530610522033,1.0,2018
530610522034,1.0,2018
530610522041,1.0,2018
530610522042,1.0,2018
530610522043,1.0,2018
530610522044,1.0,2018
530610522073,1.0,2018
530610522074,1.0,2018
530610522081,1.0,2018
530610522082,1.0,2018
530610522083,1.0,2018
530610522101,1.0,2018
530610522102,1.0,2018
530610522111,1.0,2018
530610523021,1.0,2018
530610523022,1.0,2018
530610524012,6.0,2018
530610524013,6.0,2018
530610524021,6.0,2018
530610524022,6.0,2018
530610524023,3.0,2018
530610525022,6.0,2018
530610525023,6.0,2018
530610525024,6.0,2018
530610525041,5.0,2018
530610525042,10.0,2018
530610525051,4.0,2018
530610525052,4.0,2018
530610525054,4.0,2018
530610525061,4.0,2018
530610525062,9.0,2018
530610525063,9.0,2018
530610526031,3.0,2018
530610526032,4.0,2018
530610526041,11.0,2018
530610526042,13.0,2018
530610526051,2.0,2018
530610526052,2.0,2018
530610526053,2.0,2018
530610526054,4.0,2018
530610526062,2.0,2018
530610526072,5.0,2018
530610527061,2.0,2018
530610527063,8.0,2018
530610527072,4.0,2018
530610527073,8.0,2018
530610527081,2.0,2018
530610527082,6.0,2018
530610527083,6.0,2018
530610527092,2.0,2018
530610527101,6.0,2018
530610527103,6.0,2018
530610527111,2.0,2018
530610527112,4.0,2018
530610527113,4.0,2018
530610528031,14.0,2018
530610528032,8.0,2018
530610528033,4.0,2018
530610528035,4.0,2018
530610528051,10.0,2018
530610528052,12.0,2018
530610528053,8.0,2018
530610528071,6.0,2018
530610528072,8.0,2018
530610528073,4.0,2018
530610528081,4.0,2018
530610528082,4.0,2018
530610528091,2.0,2018
530610528102,2.0,2018
530610529031,14.0,2018
530610529032,12.0,2018
530610529033,6.0,2018
530610529042,4.0,2018
530610529043,2.0,2018
530610529044,4.0,2018
530610529051,10.0,2018
530610529052,10.0,2018
530610529053,10.0,2018
530610529061,2.0,2018
530610529062,2.0,2018
530610529063,2.0,2018
530610531011,2.0,2018
530610531012,2.0,2018
530610531013,2.0,2018
530610531021,6.0,2018
530610531023,2.0,2018
530610532011,2.0,2018
530610532012,2.0,2018
530610532013,2.0,2018
530610532021,2.0,2018
530610532022,2.0,2018
530610532023,2.0,2018
530610533011,2.0,2018
530610533012,2.0,2018
530610533013,2.0,2018
530610533015,2.0,2018
530610533022,2.0,2018
530610533025,0.0,2018
530610535053,0.0,2018
530610535061,0.0,2018
530610535062,0.0,2018
530610535064,0.0,2018
530610535071,2.0,2018
530610535081,2.0,2018
530610535082,2.0,2018
530610535091,2.0,2018
530610535092,2.0,2018
530610535093,16.0,2018
530610535101,2.0,2018
530610535102,2.0,2018
530610535103,2.0,2018
530610535111,2.0,2018
530610535113,2.0,2018
530610536031,2.0,2018
530610536032,2.0,2018
530610536033,2.0,2018
530610536041,2.0,2018
530610536042,2.0,2018
530610536043,2.0,2018
530610536051,2.0,2018
530610536062,2.0,2018
530610537001,0.0,2018
530610537002,0.0,2018
530610538022,1.0,2018
530610538023,1.0,2018
530610538024,1.0,2018
530610538031,1.0,2018
530610538032,1.0,2018
