Geo,Year,MixUseProp
530330001011,2018,0.09803921568627451
530330001012,2018,0.7733333333333333
530330001013,2018,0.0
530330001021,2018,0.0
530330001022,2018,0.0
530330001023,2018,0.8716981132075472
530330002011,2018,0.3015075376884422
530330002012,2018,0.33264462809917356
530330002013,2018,0.25857519788918204
530330002021,2018,0.02584493041749503
530330002022,2018,0.07633587786259542
530330002023,2018,0.0
530330003001,2018,0.0
530330003002,2018,0.021696252465483234
530330004021,2018,0.007352941176470588
530330004022,2018,0.15734989648033126
530330004023,2018,0.18489583333333334
530330004024,2018,0.20689655172413793
530330004031,2018,0.0797872340425532
530330004032,2018,0.7823408624229979
530330004041,2018,0.6465116279069767
530330004042,2018,0.33663366336633666
530330004043,2018,0.0
530330005001,2018,0.0
530330005002,2018,0.0
530330006011,2018,0.14414414414414414
530330006012,2018,0.0
530330006013,2018,0.0395778364116095
530330006021,2018,0.05240174672489083
530330006022,2018,0.0
530330006023,2018,0.30303030303030304
530330007001,2018,0.11809045226130653
530330007002,2018,0.0
530330007003,2018,0.7413127413127413
530330007004,2018,0.2633587786259542
530330008001,2018,0.0
530330008002,2018,0.0
530330009001,2018,0.0
530330009002,2018,0.0
530330010001,2018,0.008064516129032258
530330010002,2018,0.0
530330011001,2018,0.0
530330011002,2018,0.019823788546255508
530330012011,2018,0.23893805309734514
530330012012,2018,0.5823754789272031
530330012013,2018,0.75
530330012021,2018,0.0
530330012022,2018,0.0
530330012023,2018,0.8269230769230769
530330013001,2018,0.2495511669658887
530330013002,2018,0.084375
530330013003,2018,0.08211143695014662
530330014001,2018,0.07945205479452055
530330014002,2018,0.028350515463917526
530330014003,2018,0.06552706552706553
530330014004,2018,0.0069084628670120895
530330015001,2018,0.0
530330015002,2018,0.0038095238095238095
530330016001,2018,0.0
530330016002,2018,0.0
530330016003,2018,0.13359528487229863
530330017011,2018,0.48337028824833705
530330017012,2018,0.374
530330017013,2018,0.23923444976076555
530330017021,2018,0.017543859649122806
530330017022,2018,0.07300884955752213
530330017023,2018,0.0
530330017024,2018,0.04132231404958678
530330018001,2018,0.047151277013752456
530330018002,2018,0.11439842209072978
530330018003,2018,0.13893967093235832
530330019001,2018,0.043010752688172046
530330019002,2018,0.0
530330019003,2018,1.0
530330019004,2018,0.5910931174089069
530330020001,2018,0.2813688212927757
530330020002,2018,0.04719101123595506
530330020003,2018,0.007936507936507936
530330021001,2018,0.0
530330021002,2018,0.20445344129554655
530330021003,2018,0.13144329896907217
530330022001,2018,0.0
530330022002,2018,0.0
530330022003,2018,0.0
530330022004,2018,0.16374269005847952
530330024001,2018,0.0
530330024002,2018,0.0
530330025001,2018,0.0
530330025002,2018,0.10841121495327102
530330026001,2018,0.0
530330026002,2018,0.0
530330026003,2018,0.0
530330026004,2018,0.0
530330027001,2018,0.07116788321167883
530330027002,2018,0.00558659217877095
530330027003,2018,0.15883668903803133
530330027004,2018,0.01876172607879925
530330028001,2018,0.06359649122807018
530330028002,2018,0.09307359307359307
530330028003,2018,0.16666666666666666
530330028004,2018,0.04187192118226601
530330029001,2018,0.08348794063079777
530330029002,2018,0.036231884057971016
530330029003,2018,0.04363636363636364
530330030001,2018,0.008955223880597015
530330030002,2018,0.0039603960396039604
530330030003,2018,0.0049504950495049506
530330030004,2018,0.0019455252918287938
530330031001,2018,0.0
530330031002,2018,0.02044989775051125
530330031003,2018,0.023094688221709007
530330031004,2018,0.0
530330031005,2018,0.0
530330032011,2018,0.10077519379844961
530330032012,2018,0.4028776978417266
530330032013,2018,0.16666666666666666
530330032021,2018,0.03669724770642202
530330032022,2018,0.2464065708418891
530330032023,2018,0.04911591355599214
530330033011,2018,0.012779552715654952
530330033012,2018,0.1053763440860215
530330033013,2018,0.0
530330033021,2018,0.004576659038901602
530330033022,2018,0.09663865546218488
530330033023,2018,0.08527131782945736
530330034001,2018,0.028985507246376812
530330034002,2018,0.024830699774266364
530330034003,2018,0.0
530330035001,2018,0.01072961373390558
530330035002,2018,0.006787330316742082
530330035003,2018,0.19345238095238096
530330036011,2018,0.06367041198501873
530330036012,2018,0.031315240083507306
530330036013,2018,0.654320987654321
530330036021,2018,0.0
530330036022,2018,0.3037974683544304
530330036023,2018,0.1308411214953271
530330038001,2018,0.1900647948164147
530330038002,2018,0.0
530330039001,2018,0.025682182985553772
530330039002,2018,0.0
530330040001,2018,0.6847960444993819
530330040002,2018,0.0
530330041011,2018,0.0
530330041012,2018,0.0
530330041013,2018,0.0
530330041021,2018,0.016597510373443983
530330041022,2018,0.09977324263038549
530330041023,2018,0.10557768924302789
530330042011,2018,0.1348747591522158
530330042012,2018,0.07357859531772576
530330042013,2018,0.0
530330042021,2018,0.24817518248175183
530330042022,2018,0.0
530330042023,2018,0.0038684719535783366
530330043011,2018,0.0
530330043012,2018,0.0
530330043013,2018,0.08311688311688312
530330043021,2018,0.1935483870967742
530330043022,2018,0.0
530330043023,2018,0.4659090909090909
530330044011,2018,0.0
530330044012,2018,0.0
530330044013,2018,0.0
530330044021,2018,0.0
530330044022,2018,0.06
530330044023,2018,0.4307692307692308
530330045001,2018,0.0
530330045002,2018,0.0
530330046001,2018,0.015463917525773196
530330046002,2018,0.009876543209876543
530330046003,2018,0.008823529411764706
530330047011,2018,0.5783783783783784
530330047012,2018,1.0
530330047013,2018,0.7241379310344828
530330047021,2018,0.24915824915824916
530330047022,2018,0.0
530330047023,2018,0.75
530330047031,2018,0.06077348066298342
530330047032,2018,0.6666666666666666
530330047033,2018,0.021367521367521368
530330048001,2018,0.007692307692307693
530330048002,2018,0.1511111111111111
530330048003,2018,0.2838983050847458
530330048004,2018,0.013123359580052493
530330049011,2018,0.20300751879699247
530330049012,2018,0.2082018927444795
530330049013,2018,0.26556016597510373
530330049021,2018,0.07179487179487179
530330049022,2018,0.6757281553398058
530330050001,2018,0.14285714285714285
530330050002,2018,0.12048192771084337
530330050003,2018,0.3869565217391304
530330051001,2018,0.09523809523809523
530330051002,2018,0.0
530330051003,2018,0.0345821325648415
530330052011,2018,0.10646387832699619
530330052012,2018,0.20823244552058112
530330052013,2018,0.8015873015873016
530330052021,2018,0.7716049382716049
530330052022,2018,0.0
530330052023,2018,0.6229508196721312
530330053031,2018,0.0
530330053032,2018,0.0
530330053041,2018,0.0
530330053042,2018,0.0
530330053051,2018,0.9705882352941176
530330053052,2018,0.8
530330053061,2018,0.9019607843137255
530330053062,2018,0.9849624060150376
530330053071,2018,0.0
530330053072,2018,0.0
530330053073,2018,0.0
530330054011,2018,0.4911242603550296
530330054012,2018,0.33043478260869563
530330054013,2018,0.5056179775280899
530330054021,2018,0.014577259475218658
530330054022,2018,0.11602209944751381
530330054023,2018,0.3333333333333333
530330056001,2018,0.0
530330056002,2018,0.0
530330056003,2018,0.0018552875695732839
530330056004,2018,0.0
530330056005,2018,0.0
530330057001,2018,0.052854122621564484
530330057002,2018,0.0
530330057003,2018,0.05919661733615222
530330057004,2018,0.0
530330057005,2018,0.24523809523809523
530330058011,2018,0.06582278481012659
530330058012,2018,0.6012084592145015
530330058013,2018,0.4163424124513619
530330058014,2018,0.22807017543859648
530330058031,2018,0.15841584158415842
530330058032,2018,0.24778761061946902
530330058041,2018,0.46564885496183206
530330058042,2018,0.7891737891737892
530330059011,2018,0.45723684210526316
530330059012,2018,0.05128205128205128
530330059013,2018,0.0390625
530330059021,2018,0.18568232662192394
530330059022,2018,0.0
530330059023,2018,0.0815450643776824
530330060001,2018,0.78
530330060002,2018,0.08403361344537816
530330060003,2018,0.032454361054766734
530330060004,2018,0.33663366336633666
530330061001,2018,0.19741100323624594
530330061002,2018,0.18406593406593408
530330061003,2018,0.6801801801801802
530330061004,2018,0.7882882882882883
530330061005,2018,0.513595166163142
530330062001,2018,0.02666666666666667
530330062002,2018,0.010752688172043012
530330062003,2018,0.050761421319796954
530330063001,2018,0.24468085106382978
530330063002,2018,0.04695652173913043
530330063003,2018,0.6391752577319587
530330063004,2018,0.39728353140916806
530330064001,2018,0.0
530330064002,2018,0.026845637583892617
530330064003,2018,0.005235602094240838
530330065001,2018,0.2011070110701107
530330065002,2018,0.43846153846153846
530330065003,2018,0.6909492273730684
530330066001,2018,0.9248366013071896
530330066002,2018,0.5307443365695793
530330066003,2018,0.45569620253164556
530330067011,2018,1.0
530330067012,2018,0.0
530330067013,2018,0.8935064935064935
530330067021,2018,0.42
530330067022,2018,0.0
530330067023,2018,0.7628458498023716
530330067031,2018,0.184375
530330067032,2018,0.6806451612903226
530330067033,2018,0.4868913857677903
530330068001,2018,0.05
530330068002,2018,0.22658610271903323
530330068003,2018,0.5362637362637362
530330069001,2018,0.15827338129496402
530330069002,2018,0.04821802935010482
530330069003,2018,0.3348729792147806
530330070011,2018,0.6
530330070012,2018,0.8540772532188842
530330070013,2018,0.9711538461538461
530330070021,2018,0.6737967914438503
530330070022,2018,0.6658476658476659
530330070023,2018,0.6624203821656051
530330071011,2018,1.0
530330071012,2018,0.9948717948717949
530330071021,2018,1.0
530330071022,2018,1.0
530330072011,2018,1.0
530330072012,2018,1.0
530330072013,2018,1.0
530330072021,2018,1.0
530330072022,2018,1.0
530330072023,2018,1.0
530330072031,2018,1.0
530330072032,2018,1.0
530330073011,2018,1.0
530330073012,2018,0.0
530330073013,2018,0.0
530330073021,2018,1.0
530330073022,2018,1.0
530330073023,2018,1.0
530330073031,2018,1.0
530330073032,2018,1.0
530330073033,2018,0.0
530330074031,2018,0.0
530330074032,2018,0.9717741935483871
530330074041,2018,0.9705882352941176
530330074042,2018,0.9540229885057471
530330074051,2018,0.9836065573770492
530330074052,2018,0.9661016949152542
530330074061,2018,0.976
530330074062,2018,0.9864864864864865
530330075011,2018,0.7408450704225352
530330075012,2018,0.37579617834394907
530330075013,2018,0.5983606557377049
530330075021,2018,0.68
530330075022,2018,0.6510067114093959
530330075023,2018,0.7604166666666666
530330075031,2018,1.0
530330075032,2018,0.993421052631579
530330076001,2018,0.3588039867109635
530330076002,2018,0.2125
530330076003,2018,0.3948497854077253
530330077001,2018,0.017475728155339806
530330077002,2018,0.17518248175182483
530330077003,2018,0.0
530330077004,2018,0.2172043010752688
530330078001,2018,0.05486725663716814
530330078002,2018,0.006920415224913495
530330078003,2018,0.08237986270022883
530330078004,2018,0.0
530330079011,2018,0.85625
530330079012,2018,0.5230769230769231
530330079021,2018,0.9041095890410958
530330079022,2018,0.06395348837209303
530330079023,2018,0.2631578947368421
530330080021,2018,1.0
530330080022,2018,1.0
530330080023,2018,1.0
530330080031,2018,1.0
530330080032,2018,1.0
530330080033,2018,1.0
530330080041,2018,1.0
530330080042,2018,1.0
530330080043,2018,0.0
530330081011,2018,1.0
530330081012,2018,1.0
530330081013,2018,1.0
530330081021,2018,1.0
530330081022,2018,1.0
530330082001,2018,1.0
530330082002,2018,0.0
530330082003,2018,1.0
530330083001,2018,0.9979296066252588
530330083002,2018,1.0
530330084011,2018,1.0
530330084012,2018,1.0
530330084013,2018,1.0
530330084021,2018,1.0
530330084022,2018,1.0
530330084023,2018,0.7142857142857143
530330085001,2018,0.9821428571428571
530330085002,2018,1.0
530330085003,2018,0.0
530330086001,2018,0.35968379446640314
530330086002,2018,0.25
530330086003,2018,1.0
530330086004,2018,0.8888888888888888
530330087001,2018,0.1921182266009852
530330087002,2018,0.10616438356164383
530330087003,2018,0.14615384615384616
530330088001,2018,0.010917030567685589
530330088002,2018,0.08229426433915212
530330088003,2018,0.0
530330089001,2018,0.2607758620689655
530330089002,2018,0.012658227848101266
530330089003,2018,0.06143344709897611
530330089004,2018,0.00625
530330090001,2018,0.477124183006536
530330090002,2018,0.6454352441613588
530330090003,2018,0.41901408450704225
530330091001,2018,0.9811320754716981
530330091002,2018,1.0
530330092001,2018,1.0
530330092002,2018,1.0
530330093001,2018,0.8725868725868726
530330093002,2018,1.0
530330093003,2018,0.09171597633136094
530330094001,2018,0.41216216216216217
530330094002,2018,0.0
530330094003,2018,0.036923076923076927
530330094004,2018,0.48504273504273504
530330094005,2018,0.1308411214953271
530330095001,2018,0.028037383177570093
530330095002,2018,0.013157894736842105
530330095003,2018,0.014492753623188406
530330095004,2018,0.005813953488372093
530330096001,2018,0.32209737827715357
530330096002,2018,0.6328571428571429
530330096003,2018,0.1290983606557377
530330096004,2018,0.13544018058690746
530330097011,2018,0.33539094650205764
530330097012,2018,0.19370078740157481
530330097013,2018,0.17891373801916932
530330097014,2018,0.15881326352530542
530330097021,2018,0.0
530330097022,2018,0.0
530330097023,2018,0.0
530330097024,2018,0.0
530330098011,2018,0.004273504273504274
530330098012,2018,0.0
530330098013,2018,0.2518248175182482
530330098021,2018,0.0
530330098022,2018,0.11547911547911548
530330098023,2018,0.005376344086021506
530330099001,2018,0.11685393258426967
530330099002,2018,0.5796344647519582
530330099003,2018,0.010869565217391304
530330099004,2018,0.24944812362030905
530330100011,2018,0.1417910447761194
530330100012,2018,0.0
530330100013,2018,0.0
530330100021,2018,0.015
530330100022,2018,0.141643059490085
530330100023,2018,0.09363957597173145
530330101011,2018,0.0
530330101012,2018,0.23184357541899442
530330101013,2018,0.0024330900243309003
530330101021,2018,0.010186757215619695
530330101022,2018,0.017509727626459144
530330101023,2018,0.40522875816993464
530330102001,2018,0.03076923076923077
530330102002,2018,0.0
530330102003,2018,0.0
530330102004,2018,0.0
530330103011,2018,0.05324074074074074
530330103012,2018,0.005571030640668524
530330103013,2018,0.0
530330103021,2018,0.026845637583892617
530330103022,2018,0.12863070539419086
530330103023,2018,0.14960629921259844
530330104011,2018,0.005277044854881266
530330104012,2018,0.0035460992907801418
530330104013,2018,0.0
